Año,Grandes Grupos,Quinquenal,Subgrupo Farmacológico,Sexo,Nivel Renta,Situación Laboral,Tamaño Municipio,Personas con medicamento,Porcentaje
2021,35-64 años,60-64 años,N05B - ANSIOLITICOS,Mujer,Muy baja,Desempleados,100.001-500.000 hab,7067.0,0.0083
2021,35-64 años,60-64 años,N05B - ANSIOLITICOS,Mujer,Muy baja,Desempleados,>500.000 hab,3178.0,0.0037
2021,35-64 años,60-64 años,N05B - ANSIOLITICOS,Mujer,Muy baja,No activos,<10.000 hab,1818.0,0.0021
2021,35-64 años,60-64 años,N05B - ANSIOLITICOS,Mujer,Muy baja,No activos,10.001-50.000 hab,2438.0,0.0029
2021,35-64 años,60-64 años,N05B - ANSIOLITICOS,Mujer,Muy baja,No activos,50.001-100.000 hab,999.0,0.0012
2021,35-64 años,60-64 años,N05B - ANSIOLITICOS,Mujer,Muy baja,No activos,100.001-500.000 hab,1856.0,0.0022
2021,35-64 años,60-64 años,N05B - ANSIOLITICOS,Mujer,Muy baja,No activos,>500.000 hab,649.0,0.0008
2021,35-64 años,60-64 años,N05B - ANSIOLITICOS,Mujer,Muy baja,Pensionistas,<10.000 hab,10375.0,0.0122
2021,35-64 años,60-64 años,N05B - ANSIOLITICOS,Mujer,Muy baja,Pensionistas,10.001-50.000 hab,19359.0,0.0227
2021,35-64 años,60-64 años,N05B - ANSIOLITICOS,Mujer,Muy baja,Pensionistas,50.001-100.000 hab,7328.0,0.0086
2021,35-64 años,60-64 años,N05B - ANSIOLITICOS,Mujer,Muy baja,Pensionistas,100.001-500.000 hab,11263.0,0.0132
2021,35-64 años,60-64 años,N05B - ANSIOLITICOS,Mujer,Muy baja,Pensionistas,>500.000 hab,6879.0,0.0081
2021,35-64 años,60-64 años,N05B - ANSIOLITICOS,Mujer,Muy baja,Otras situaciones,<10.000 hab,1895.0,0.0022
2021,35-64 años,60-64 años,N05B - ANSIOLITICOS,Mujer,Muy baja,Otras situaciones,10.001-50.000 hab,3773.0,0.0044
2021,35-64 años,60-64 años,N05B - ANSIOLITICOS,Mujer,Muy baja,Otras situaciones,50.001-100.000 hab,2059.0,0.0024
2021,35-64 años,60-64 años,N05B - ANSIOLITICOS,Mujer,Muy baja,Otras situaciones,100.001-500.000 hab,3805.0,0.0045
2021,35-64 años,60-64 años,N05B - ANSIOLITICOS,Mujer,Muy baja,Otras situaciones,>500.000 hab,2659.0,0.0031
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Hombre,18.000-99.999 ? /año,Activos,<10.000 hab,1262.0,0.0015
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Hombre,18.000-99.999 ? /año,Activos,10.001-50.000 hab,2554.0,0.003
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Hombre,18.000-99.999 ? /año,Activos,50.001-100.000 hab,1574.0,0.0018
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Hombre,18.000-99.999 ? /año,Activos,100.001-500.000 hab,2992.0,0.0035
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Hombre,18.000-99.999 ? /año,Activos,>500.000 hab,1655.0,0.0019
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Hombre,18.000-99.999 ? /año,Pensionistas,<10.000 hab,1240.0,0.0015
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Hombre,18.000-99.999 ? /año,Pensionistas,10.001-50.000 hab,2114.0,0.0025
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Hombre,18.000-99.999 ? /año,Pensionistas,50.001-100.000 hab,1032.0,0.0012
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Hombre,18.000-99.999 ? /año,Pensionistas,100.001-500.000 hab,1712.0,0.002
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Hombre,18.000-99.999 ? /año,Pensionistas,>500.000 hab,1149.0,0.0013
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Hombre,<18.000 ? /año,Activos,<10.000 hab,1970.0,0.0023
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Hombre,<18.000 ? /año,Activos,10.001-50.000 hab,2834.0,0.0033
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Hombre,<18.000 ? /año,Activos,50.001-100.000 hab,1449.0,0.0017
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Hombre,<18.000 ? /año,Activos,100.001-500.000 hab,2175.0,0.0025
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Hombre,<18.000 ? /año,Activos,>500.000 hab,1130.0,0.0013
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Hombre,<18.000 ? /año,Desempleados,<10.000 hab,787.0,0.0009
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Hombre,<18.000 ? /año,Desempleados,10.001-50.000 hab,1735.0,0.002
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Hombre,<18.000 ? /año,Desempleados,50.001-100.000 hab,845.0,0.001
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Hombre,<18.000 ? /año,Desempleados,100.001-500.000 hab,1271.0,0.0015
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Hombre,<18.000 ? /año,Desempleados,>500.000 hab,540.0,0.0006
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Hombre,<18.000 ? /año,No activos,10.001-50.000 hab,427.0,0.0005
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Hombre,<18.000 ? /año,No activos,100.001-500.000 hab,392.0,0.0005
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Hombre,<18.000 ? /año,Pensionistas,<10.000 hab,2225.0,0.0026
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Hombre,<18.000 ? /año,Pensionistas,10.001-50.000 hab,4350.0,0.0051
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Hombre,<18.000 ? /año,Pensionistas,50.001-100.000 hab,2040.0,0.0024
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Hombre,<18.000 ? /año,Pensionistas,100.001-500.000 hab,3159.0,0.0037
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Hombre,<18.000 ? /año,Pensionistas,>500.000 hab,1465.0,0.0017
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Hombre,Muy baja,Desempleados,10.001-50.000 hab,430.0,0.0005
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Hombre,Muy baja,Desempleados,100.001-500.000 hab,648.0,0.0008
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Hombre,Muy baja,Pensionistas,<10.000 hab,1981.0,0.0023
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Hombre,Muy baja,Pensionistas,10.001-50.000 hab,3172.0,0.0037
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Hombre,Muy baja,Pensionistas,50.001-100.000 hab,1456.0,0.0017
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Hombre,Muy baja,Pensionistas,100.001-500.000 hab,2290.0,0.0027
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Hombre,Muy baja,Pensionistas,>500.000 hab,992.0,0.0012
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Hombre,Muy baja,Otras situaciones,<10.000 hab,424.0,0.0005
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Hombre,Muy baja,Otras situaciones,10.001-50.000 hab,774.0,0.0009
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Hombre,Muy baja,Otras situaciones,50.001-100.000 hab,351.0,0.0004
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Hombre,Muy baja,Otras situaciones,100.001-500.000 hab,1000.0,0.0012
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Hombre,Muy baja,Otras situaciones,>500.000 hab,462.0,0.0005
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,18.000-99.999 ? /año,Activos,<10.000 hab,1231.0,0.0014
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,18.000-99.999 ? /año,Activos,10.001-50.000 hab,2921.0,0.0034
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,18.000-99.999 ? /año,Activos,50.001-100.000 hab,2222.0,0.0026
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,18.000-99.999 ? /año,Activos,100.001-500.000 hab,4097.0,0.0048
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,18.000-99.999 ? /año,Activos,>500.000 hab,2185.0,0.0026
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,18.000-99.999 ? /año,Desempleados,100.001-500.000 hab,263.0,0.0003
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,18.000-99.999 ? /año,No activos,<10.000 hab,982.0,0.0012
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,18.000-99.999 ? /año,No activos,10.001-50.000 hab,1807.0,0.0021
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,18.000-99.999 ? /año,No activos,50.001-100.000 hab,958.0,0.0011
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,18.000-99.999 ? /año,No activos,100.001-500.000 hab,1707.0,0.002
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,18.000-99.999 ? /año,No activos,>500.000 hab,940.0,0.0011
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,18.000-99.999 ? /año,Pensionistas,<10.000 hab,750.0,0.0009
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,18.000-99.999 ? /año,Pensionistas,10.001-50.000 hab,2340.0,0.0027
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,18.000-99.999 ? /año,Pensionistas,50.001-100.000 hab,1187.0,0.0014
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,18.000-99.999 ? /año,Pensionistas,100.001-500.000 hab,2348.0,0.0027
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,18.000-99.999 ? /año,Pensionistas,>500.000 hab,1447.0,0.0017
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,<18.000 ? /año,Activos,<10.000 hab,2807.0,0.0033
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,<18.000 ? /año,Activos,10.001-50.000 hab,5485.0,0.0064
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,<18.000 ? /año,Activos,50.001-100.000 hab,2604.0,0.003
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,<18.000 ? /año,Activos,100.001-500.000 hab,4520.0,0.0053
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,<18.000 ? /año,Activos,>500.000 hab,2523.0,0.003
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,<18.000 ? /año,Desempleados,<10.000 hab,1891.0,0.0022
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,<18.000 ? /año,Desempleados,10.001-50.000 hab,3811.0,0.0045
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,<18.000 ? /año,Desempleados,50.001-100.000 hab,1405.0,0.0016
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,<18.000 ? /año,Desempleados,100.001-500.000 hab,2018.0,0.0024
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,<18.000 ? /año,Desempleados,>500.000 hab,1336.0,0.0016
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,<18.000 ? /año,No activos,<10.000 hab,1688.0,0.002
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,<18.000 ? /año,No activos,10.001-50.000 hab,2894.0,0.0034
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,<18.000 ? /año,No activos,50.001-100.000 hab,1320.0,0.0015
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,<18.000 ? /año,No activos,100.001-500.000 hab,2184.0,0.0026
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,<18.000 ? /año,No activos,>500.000 hab,958.0,0.0011
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,<18.000 ? /año,Pensionistas,<10.000 hab,1886.0,0.0022
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,<18.000 ? /año,Pensionistas,10.001-50.000 hab,4366.0,0.0051
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,<18.000 ? /año,Pensionistas,50.001-100.000 hab,1986.0,0.0023
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,<18.000 ? /año,Pensionistas,100.001-500.000 hab,3239.0,0.0038
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,<18.000 ? /año,Pensionistas,>500.000 hab,1717.0,0.002
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,Muy baja,Desempleados,<10.000 hab,943.0,0.0011
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,Muy baja,Desempleados,10.001-50.000 hab,2868.0,0.0034
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,Muy baja,Desempleados,50.001-100.000 hab,981.0,0.0011
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,Muy baja,Desempleados,100.001-500.000 hab,1670.0,0.002
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,Muy baja,Desempleados,>500.000 hab,646.0,0.0008
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,Muy baja,No activos,<10.000 hab,325.0,0.0004
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,Muy baja,No activos,10.001-50.000 hab,585.0,0.0007
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,Muy baja,No activos,100.001-500.000 hab,388.0,0.0005
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,Muy baja,Pensionistas,<10.000 hab,2568.0,0.003
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,Muy baja,Pensionistas,10.001-50.000 hab,6000.0,0.007
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,Muy baja,Pensionistas,50.001-100.000 hab,2174.0,0.0025
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,Muy baja,Pensionistas,100.001-500.000 hab,3548.0,0.0042
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,Muy baja,Pensionistas,>500.000 hab,1994.0,0.0023
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,Muy baja,Otras situaciones,<10.000 hab,419.0,0.0005
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,Muy baja,Otras situaciones,10.001-50.000 hab,936.0,0.0011
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,Muy baja,Otras situaciones,50.001-100.000 hab,630.0,0.0007
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,Muy baja,Otras situaciones,100.001-500.000 hab,1097.0,0.0013
2021,35-64 años,60-64 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,Muy baja,Otras situaciones,>500.000 hab,703.0,0.0008
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Hombre,18.000-99.999 ? /año,Activos,<10.000 hab,2648.0,0.0031
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Hombre,18.000-99.999 ? /año,Activos,10.001-50.000 hab,5969.0,0.007
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Hombre,18.000-99.999 ? /año,Activos,50.001-100.000 hab,3371.0,0.0039
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Hombre,18.000-99.999 ? /año,Activos,100.001-500.000 hab,6001.0,0.007
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Hombre,18.000-99.999 ? /año,Activos,>500.000 hab,3834.0,0.0045
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Hombre,18.000-99.999 ? /año,Desempleados,10.001-50.000 hab,371.0,0.0004
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Hombre,18.000-99.999 ? /año,Desempleados,100.001-500.000 hab,381.0,0.0004
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Hombre,18.000-99.999 ? /año,Pensionistas,<10.000 hab,2136.0,0.0025
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Hombre,18.000-99.999 ? /año,Pensionistas,10.001-50.000 hab,4648.0,0.0054
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Hombre,18.000-99.999 ? /año,Pensionistas,50.001-100.000 hab,2436.0,0.0029
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Hombre,18.000-99.999 ? /año,Pensionistas,100.001-500.000 hab,3642.0,0.0043
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Hombre,18.000-99.999 ? /año,Pensionistas,>500.000 hab,2801.0,0.0033
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Hombre,18.000-99.999 ? /año,Otras situaciones,10.001-50.000 hab,317.0,0.0004
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Hombre,18.000-99.999 ? /año,Otras situaciones,100.001-500.000 hab,258.0,0.0003
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Hombre,<18.000 ? /año,Activos,<10.000 hab,4205.0,0.0049
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Hombre,<18.000 ? /año,Activos,10.001-50.000 hab,6373.0,0.0075
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Hombre,<18.000 ? /año,Activos,50.001-100.000 hab,2801.0,0.0033
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Hombre,<18.000 ? /año,Activos,100.001-500.000 hab,4613.0,0.0054
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Hombre,<18.000 ? /año,Activos,>500.000 hab,2803.0,0.0033
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Hombre,<18.000 ? /año,Desempleados,<10.000 hab,1749.0,0.002
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Hombre,<18.000 ? /año,Desempleados,10.001-50.000 hab,3274.0,0.0038
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Hombre,<18.000 ? /año,Desempleados,50.001-100.000 hab,1544.0,0.0018
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Hombre,<18.000 ? /año,Desempleados,100.001-500.000 hab,2335.0,0.0027
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Hombre,<18.000 ? /año,Desempleados,>500.000 hab,1223.0,0.0014
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Hombre,<18.000 ? /año,No activos,<10.000 hab,284.0,0.0003
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Hombre,<18.000 ? /año,No activos,10.001-50.000 hab,835.0,0.001
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Hombre,<18.000 ? /año,No activos,50.001-100.000 hab,405.0,0.0005
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Hombre,<18.000 ? /año,No activos,100.001-500.000 hab,629.0,0.0007
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Hombre,<18.000 ? /año,No activos,>500.000 hab,455.0,0.0005
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Hombre,<18.000 ? /año,Pensionistas,<10.000 hab,4490.0,0.0053
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Hombre,<18.000 ? /año,Pensionistas,10.001-50.000 hab,8853.0,0.0104
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Hombre,<18.000 ? /año,Pensionistas,50.001-100.000 hab,3986.0,0.0047
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Hombre,<18.000 ? /año,Pensionistas,100.001-500.000 hab,6324.0,0.0074
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Hombre,<18.000 ? /año,Pensionistas,>500.000 hab,3117.0,0.0037
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Hombre,<18.000 ? /año,Otras situaciones,10.001-50.000 hab,324.0,0.0004
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Hombre,<18.000 ? /año,Otras situaciones,100.001-500.000 hab,330.0,0.0004
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Hombre,Muy baja,Desempleados,<10.000 hab,402.0,0.0005
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Hombre,Muy baja,Desempleados,10.001-50.000 hab,934.0,0.0011
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Hombre,Muy baja,Desempleados,50.001-100.000 hab,504.0,0.0006
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Hombre,Muy baja,Desempleados,100.001-500.000 hab,1009.0,0.0012
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Hombre,Muy baja,Desempleados,>500.000 hab,685.0,0.0008
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Hombre,Muy baja,Pensionistas,<10.000 hab,3871.0,0.0045
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Hombre,Muy baja,Pensionistas,10.001-50.000 hab,6269.0,0.0073
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Hombre,Muy baja,Pensionistas,50.001-100.000 hab,2677.0,0.0031
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Hombre,Muy baja,Pensionistas,100.001-500.000 hab,4547.0,0.0053
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Hombre,Muy baja,Pensionistas,>500.000 hab,2527.0,0.003
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Hombre,Muy baja,Otras situaciones,<10.000 hab,743.0,0.0009
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Hombre,Muy baja,Otras situaciones,10.001-50.000 hab,1098.0,0.0013
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Hombre,Muy baja,Otras situaciones,50.001-100.000 hab,743.0,0.0009
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Hombre,Muy baja,Otras situaciones,100.001-500.000 hab,1479.0,0.0017
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Hombre,Muy baja,Otras situaciones,>500.000 hab,856.0,0.001
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,18.000-99.999 ? /año,Activos,<10.000 hab,3876.0,0.0045
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,18.000-99.999 ? /año,Activos,10.001-50.000 hab,9787.0,0.0115
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,18.000-99.999 ? /año,Activos,50.001-100.000 hab,6200.0,0.0073
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,18.000-99.999 ? /año,Activos,100.001-500.000 hab,11630.0,0.0136
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,18.000-99.999 ? /año,Activos,>500.000 hab,7757.0,0.0091
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,18.000-99.999 ? /año,Desempleados,<10.000 hab,360.0,0.0004
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,18.000-99.999 ? /año,Desempleados,10.001-50.000 hab,898.0,0.0011
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,18.000-99.999 ? /año,Desempleados,50.001-100.000 hab,453.0,0.0005
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,18.000-99.999 ? /año,Desempleados,100.001-500.000 hab,672.0,0.0008
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,18.000-99.999 ? /año,Desempleados,>500.000 hab,728.0,0.0009
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,18.000-99.999 ? /año,No activos,<10.000 hab,3045.0,0.0036
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,18.000-99.999 ? /año,No activos,10.001-50.000 hab,6041.0,0.0071
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,18.000-99.999 ? /año,No activos,50.001-100.000 hab,2821.0,0.0033
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,18.000-99.999 ? /año,No activos,100.001-500.000 hab,5094.0,0.006
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,18.000-99.999 ? /año,No activos,>500.000 hab,2772.0,0.0032
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,18.000-99.999 ? /año,Pensionistas,<10.000 hab,2523.0,0.003
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,18.000-99.999 ? /año,Pensionistas,10.001-50.000 hab,6659.0,0.0078
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,18.000-99.999 ? /año,Pensionistas,50.001-100.000 hab,3768.0,0.0044
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,18.000-99.999 ? /año,Pensionistas,100.001-500.000 hab,6305.0,0.0074
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,18.000-99.999 ? /año,Pensionistas,>500.000 hab,5030.0,0.0059
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,18.000-99.999 ? /año,Otras situaciones,<10.000 hab,283.0,0.0003
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,18.000-99.999 ? /año,Otras situaciones,10.001-50.000 hab,585.0,0.0007
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,18.000-99.999 ? /año,Otras situaciones,50.001-100.000 hab,347.0,0.0004
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,18.000-99.999 ? /año,Otras situaciones,100.001-500.000 hab,678.0,0.0008
2021,35-64 años,60-64 años,N06A - ANTIDEPRESIVOS,Mujer,18.000-99.999 ? /año,Otras situaciones,>500.000 hab,307.0,0.0004
